school_ID,age_yrs,sex,weigth,height,BMI,cran_vol,head_circumference,birth_weight,birth_heigth,birth_head_circumference,M_birth_age,mothers_nationality,mothers_height,mothers_weight,dads_nationality,dads_height,N_sibs,birth_order,cohab_3,2_providers_OK,Two_providers,cohabitance,n_providers,two_paretnal_figures,parents_together,two_parents,parents_alive,dads_education,Feduc_3,Feduc_1,mothers_edu,Meduc_3,Max_edu_3,family_income,personal_estimate_of_resources,Resources_reported,enough_food,lacking_meat,lacking_fruit,lacking_milk_meat,lacking_vegs,estimate_of_educational_success,grades,smoking,alcohol,Mo-smokes,dad_smokes,engages_in_sport,Oma_toas_inimesi,Laste_arv_peres...150,underage_children,people_in_dwelling,height_rzs,BMI_rzs,cran_vol_rzs,head_circ_rzs
6,14.627397,2,42.4,162.2,16.116256,1124.244,55.3,3180,49,34,22,1,163,54,1,170,2,1,2,1,1,1,2,1,1,1,1,6,3,0,3,2,3,7,4,1,3,0,1,0,1,4,5,1,2,0,0,NA,2,NA,3,5,-0.303771079375536,-1.39377022541033,-0.501071601846479,-0.100396159490461
6,15.419178,1,67.2,177.4,21.353154,1493.947,59.7,4100,51,NA,31.8,1,158,63,1,175,1,3,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7,4,1,3,0,0,0,0,4,4,2,3,0,0,0,1,NA,1,4,0.502722506575601,0.487913695633766,2.2264373978755,2.06496116190484
6,15.386301,1,59,175.1,19.243307,1318.466,55.1,3300,52,NA,29,1,166,59,1,182,1,2,2,1,1,1,2,1,1,1,1,4,2,0,6,3,3,7,3,1,3,0,0,0,1,3,2.5,3,3,1,4,1,1,NA,1,4,0.195741664041881,-0.32398674437559,0.0517484414332718,-0.811834029140564
6,15.158904,2,60.3,167.8,21.415755,1221.81,57.7,3650,50,NA,35.2,1,168,98,1,175,1,3,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,7,2,1,0,0,1,0,1,3,2,0,NA,0,0,0,1,NA,2,5,0.440361379072158,0.600971367204162,0.77740007023550906,1.45730381938618
5,15.731507,1,55.6,167.9,19.723019,1309.631,56.7,NA,NA,NA,23.7,1,162,52,1,176,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,7.5,3,1,4,0,0,0,0,3,1,1,3,0,3,1,2,NA,2,4,-0.922318852467124,-0.18690654348736,-0.11293849637603,0.153939511023417
1,12.717808,2,59.3,157.4,23.935651,1160.706,55.8,3150,50,34,19.7,1,160,70,1,182,1,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,8,4,1,3,0,0,0,0,5,5,0,0,0,0,1,1,NA,2,4,0.0378725571473153,2.21649184776648,0.321027583007932,0.775885221322423
1,15,1,57.55,175.6,18.663638,1328.81,55.5,NA,NA,NA,23.1,1,177,63,1,178,1,2,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,8,4,1,4,0,0,0,0,3,2,1,2,0,3,0,1,NA,2,4,0.476745835750247,-0.399752787922976,0.317508561514457,-0.43525648463373
1,14.090411,1,46.65,168.9,16.352808,1344.397,57,3700,48,NA,30.7,1,159,44,1,182,2,3,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,3,1,0,1,0,5,6,0,0,1,4,0,1,NA,1,5,0.474254891655193,-0.787081132870527,0.924566570015841,0.998794881187462
1,12.536986,1,35.15,143.6,17.045763,1208.422,56.1,3220,48,NA,23.1,1,167,60,1,190,2,2,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,8,5,1,3,0,0,0,0,4,5,0,0,0,3,0,1,NA,3,5,-1.59645326629104,-0.361352361239944,-0.37726963570077,0.859910888556106
1,15.520548,2,55.45,154.6,23.199711,1065.108,54.8,NA,NA,NA,26.3,1,162,65,2,170,0,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,5,1,4,0,0,0,0,5,5,0,1,0,0,0,1,NA,1,3,-1.62723662657362,1.25879605747345,-1.13469940420844,-0.261698297187856
1,11.731507,1,66,153.5,28.010907,1239.525,56.1,5000,51,NA,23.8,1,162,80,1,184,1,2,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,8,3,1,2,0,0,0,0,4,5,0,1,1,3,0,1,NA,1,4,0.281576198851244,3.77524891400556,0.0260325024137979,0.88749996307012
3,13.490411,1,47.15,167.2,16.865886,1285.712,54.8,3650,51,NA,28.7,1,170,60,1,180,2,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,3,0,0,0,0,4,3,1,0,0,4,0,1,NA,2,6,0.894543906153311,-0.436548716219829,0.369031814798158,-0.160766112900865
3,13.334247,2,66,162.5,24.994083,1238.568,56.7,3500,47,NA,25.2,1,158,58,1,178,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,4,0,0,0,0,NA,4,0,0,0,2,1,2,2,NA,4,0.368866301641988,2.45369103041376,1.09444332782192,1.07931023772322
4,12.926027,1,70.05,169.4,24.410762,1262.367,56,3600,NA,NA,24.7,1,NA,NA,1,NA,1,NA,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,3,0,0,0,0,3,2,0,0,1,0,1,2,NA,2,4,1.69974712096716,2.53000351923881,0.219072967100958,0.721862242171464
4,12.945205,2,50.75,161.9,19.361649,1154.79,54.8,3800,51,NA,25.4,1,164,55,1,184,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,5,1,4,0,0,0,0,NA,5,0,0,0,0,0,1,NA,2,4,0.549416938721668,0.364993628894976,0.146607114666064,0.0341479423027026
4,13.164384,2,43.9,156.5,17.924037,1078.92,53.6,3750,49,NA,20.6,1,158,45,1,186,1,2,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,8,4,1,4,0,0,0,0,3,3,1,2,0,0,0,1,NA,2,3,-0.445544179521278,-0.257104992615703,-0.903408034816333,-0.818648684620878
5,13.871233,1,55,164.7,20.275683,1286.215,54.5,3600,50,NA,29.3,1,164,83,2,178,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,3,0,0,0,0,NA,2,1,1,1,3,1,2,2,NA,4,0.149278249902796,0.81735856982106,0.278535560438293,-0.466606948350579
5,13.4,1,51.55,160.1,20.111571,1369.825,56.6,4300,51,NA,20.2,1,170,57,1,185,2,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,5,1,4,0,0,0,0,NA,4,1,1,0,3,1,1,3,NA,5,-0.00915324364433019,0.834069213001612,1.43606256602244,0.988774238969094
5,13.750685,1,54.05,164.1,20.07144,1231.193,55.1,3900,52,36,26.7,1,165,60,1,175,1,2,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,8,4,1,4,0,0,0,0,NA,3,1,1,0,4,1,2,2,NA,4,0.198685935298755,0.768220262981011,-0.370997727251586,-0.0461783354477285
5,13.980822,1,45.4,163.7,16.941759,1259.781,54.2,2900,49,NA,25.5,1,168,65,1,174,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,4,0,0,0,0,NA,5,0,0,0,0,1,1,2,NA,4,-0.117342167018478,-0.513769797909187,-0.086670022778283,-0.701921744657072
5,13.265753,2,48.8,160.8,18.873295,1199.148,56.4,NA,NA,NA,NA,1,NA,NA,1,NA,1,2,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,8,4,1,4,0,0,0,0,4.5,5,0,0,0,0,1,1,NA,2,4,0.150324949617338,0.0851414745272327,0.606650894135839,0.913830211232432
5,13.69589,2,43.4,161.8,16.578021,1054.266,52.8,3370,49,35,23.6,1,171,53,1,188,2,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,4,0,0,0,0,NA,6,0,0,0,0,0,2,3,NA,5,0.0442284346878586,-0.945455626578212,-1.32944956291565,-1.50663671261831
5,14.183562,2,44.9,156.95,18.227357,1131.138,54.9,3150,51,NA,22.5,1,164,65,1,180,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,4,0,0,0,0,NA,5,0,0,0,0,1,1,2,NA,4,-0.952935031188406,-0.468532750522069,-0.399637626015829,-0.313208501565892
5,14.005479,2,47,165,17.263545,1132.128,54.8,NA,NA,NA,25.9,1,180,90,1,196,0,1,0,0,0,0,1,1,0,0,1,6,3,0,6,3,3,8,5,1,4,0,0,0,0,NA,5,0,0,0,0,0,1,1,NA,NA,0.37221506122313,-0.78741448823919,-0.371032024937717,-0.33544510747335
5,13.150685,2,46.15,164.9,16.971897,1185.348,55,3000,46,34,28.2,1,165,58,1,174,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,3,1,4,0,0,0,0,NA,5,0,0,0,3,0,1,2,NA,4,0.861197845646386,-0.624743022174641,0.463346917526232,0.0722615258137031
5,12.443836,2,55,150.3,24.346959,1214.916,55.6,2870,49,NA,21.5,1,165,70,1,177,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,3,0,0,0,0,NA,3,0,0,0,0,0,2,2,NA,4,-0.805336014893025,2.47072671702538,1.14574107735407,0.790090317904345
5,12.706849,1,43.3,164,16.099048,1246.277,54.9,3650,49,NA,28.5,1,172,64,1,176,0,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,3,0,0,0,0,3.5,3,0,2,0,0,0,3,NA,1,3,1.11964217526982,-0.710978853742228,0.0656392954134476,0.0772805591450952
5,13.405479,1,62.9,164,23.386377,1357.398,57.7,NA,NA,NA,31.8,1,170,70,1,192,1,3,2,1,1,1,2,0,1,1,1,6,3,0,6,3,3,8,3,1,4,0,0,0,0,3,2,2,1,1,4,1,1,NA,1,3,0.529110063046169,2.10589557854722,1.28020042720747,1.67692750312488
5,14.849315,2,46,165,16.896235,1193.232,55.2,3130,49,34,25.7,1,170,54,1,182,0,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,4,0,0,0,0,5,5,0,0,0,0,1,1,NA,1,3,0.0696564175028595,-1.12297594593638,0.38507074079519,-0.158173433880671
6,13.978082,2,57,167.2,20.3893,1138.044,55.6,3320,50,NA,24.8,1,165,59,1,175,2,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,5,1,4,0,0,0,0,5,6,1,2,0,0,1,1,NA,3,5,0.725655794445391,0.441317373600615,-0.292345381717336,0.178030113378013
6,14.476712,2,43.9,157.4,17.719647,1170.57,54.9,2800,47,NA,21.9,1,158,54,1,170,1,1,2,1,1,1,2,1,1,1,1,3,2,0,4,2,2,8,3,1,3,0,0,0,0,4,5,0,0,0,4,1,2,NA,2,6,-0.996813558777427,-0.740177013449772,0.0928540581433761,-0.348903355746449
6,14.506849,2,47.7,161.8,18.220544,1157.748,56.3,3150,49,NA,27.3,1,164,58,1,176,1,2,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,8,4,1,4,0,0,0,0,5,5,2,3,0,0,0,2,NA,2,4,-0.327538241608732,-0.550856477376254,-0.0716659803718182,0.535030791685659
6,12.10411,1,46.8,153.7,19.810622,1353.232,55.3,4100,51,NA,21.8,1,159,55,1,176,2,1,2,1,1,1,2,1,1,1,1,5,3,0,6,3,3,8,4,1,3,0,1,0,0,5,6,0,0,1,0,1,3,NA,3,4,0.0959678057127208,0.645876414676458,1.45056411159969,0.39711162216988
6,12.641096,2,48.5,164.6,17.901197,1134.096,55.3,3400,49,NA,19.7,1,176,59,1,182,1,1,2,1,1,1,2,1,1,1,1,5,3,0,4,2,3,8,5,1,4,0,0,0,0,4,NA,0,0,0,0,1,1,NA,2,4,1.2155536368308,-0.112964158783675,0.0157188372654398,0.497849522077897
6,12.336986,2,56.9,168.5,20.04068,1106.508,55.1,3350,51,NA,26.2,1,167,71,1,194,2,2,1,1,1,0,2,1,0,0,1,6,3,0,6,3,3,8,4,1,3,0,0,0,0,4,4,0,0,1,0,1,1,NA,2,5,2.12254542391047,0.832230627261026,-0.185440379642374,0.535012995364876
6,15.679452,1,64.6,178.3,20.320287,1450.346,57.5,3500,51,NA,20.4,1,168,60,1,185,1,NA,1,1,1,0,2,1,NA,NA,1,3,2,0,5,3,3,8,4,1,4,0,0,0,0,3,2,1,3,1,4,1,1,NA,2,4,0.540653612477289,0.0483803230318903,1.64200620558667,0.657310242048452
6,15.276712,1,59.1,174.3,19.453274,1296.127,56.1,NA,NA,NA,NA,NA,NA,NA,1,182,0,1,1,0,1,0,2,1,0,0,1,6,3,0,6,3,3,8,3,1,4,0,0,0,0,4,5,1,1,0,1,0,1,NA,NA,4,0.133837731193012,-0.210725510740805,-0.194859580557173,-0.158966715705032
6,15.427397,2,60.5,164.4,22.384724,1204.086,55.8,4850,54,NA,36.1,1,165,74,1,170,2,4,2,1,1,1,2,0,1,1,1,4,2,0,6,3,3,8,4,1,4,0,0,0,0,4,3,0,1,0,0,1,1,NA,1,3,-0.111090051768675,0.948908226632999,0.614254834220407,0.333173080282258
6,15.027397,1,50.5,165.3,18.48186,1227.027,54,3500,50,NA,22.2,1,170,61,1,173,1,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,8,5,1,4,0,0,0,0,4,4,0,1,0,0,1,2,NA,2,4,-0.977040241072633,-0.484258244899284,-0.960235187224469,-1.38722304179124
6,15.106849,1,90.1,184.9,26.354269,1382.323,58.7,4200,52,NA,33.1,1,163,70,1,183,1,3,0,0,0,0,1,0,0,0,1,4,2,0,6,3,3,8,3,1,3,0,0,0,0,3,3,1,3,0,0,1,1,NA,NA,2,1.70326149236126,2.53673904370716,0.93853841420633,1.52654400679149
1,14.769863,1,55.6,173.3,18.513037,1380.24,57,4000,50,36,18.9,1,170,55,NA,NA,2,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,3,2,2,NA,3,1,3,0,0,0,0,4,4,1,1,0,NA,0,1,NA,3,5,0.336349209151951,-0.329924348757517,1.06139151511647,0.616140771768768
1,15.334247,1,66.85,173.1,22.310396,1312.72,54.9,3750,49,NA,21.1,1,164,64,1,187,1,1,2,1,1,1,2,1,1,1,1,6,3,0,6,3,3,NA,4,1,3,0,0,0,0,4,4,1,1,0,3,1,1,NA,2,4,-0.0602781984914435,0.88166530661568,-0.00579577972089052,-0.925776652572509
1,11.983562,2,53.35,159.7,20.918214,1164.654,54,3459,49,NA,20.1,1,164,50,1,180,0,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,NA,4,1,4,0,0,0,0,4,3,0,0,0,0,0,NA,NA,1,3,1.23181424243387,1.3261139308545,0.787627601879369,0.0833045461275307
1,17.208219,1,61.25,177.5,19.440587,1285.209,55.9,3900,NA,NA,29.7,1,162,57,1,NA,2,5,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,NA,4,1,3,0,0,0,0,4,4,1,3,0,0,1,2,NA,2,5,0.293185585935836,-0.196298397162606,-0.323647536547808,-0.168216193479098
1,11.928767,2,27.85,142.8,13.657424,915.3,50.7,2650,47,NA,22.4,1,164,48,1,176,2,3,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,NA,4,1,4,0,0,0,0,4,3.5,0,0,0,0,1,2,NA,3,5,-1.29648599999185,-1.48039905594431,-2.36224183912358,-1.95986470215203
1,12.473973,2,43.8,162.4,16.607416,1172.538,55.2,2800,49,NA,23.1,1,163,68,1,190,2,1,2,1,1,1,2,1,1,1,1,6,3,0,4,2,3,NA,4,1,2,0,1,0,0,4,4,0,0,0,3,1,1,NA,3,5,1.03234865004155,-0.55970448830525,0.587953591793221,0.520661527606798
1,15.021918,2,NA,158.5,NA,1085.814,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.971710006447718,NA,-0.980434744223848,-1.66254077284215
1,16.652055,1,66.3,172.7,22.229457,1421.255,58.6,4000,51,NA,29.8,1,165,70,1,180,3,2,2,1,1,1,2,1,1,1,1,4,2,0,5,3,3,NA,2.5,1,2,1,1,2,0,4,4,1,2,1,0,1,1,NA,3,7,-0.356566271322287,0.829133230626668,1.30456730271914,1.42475954062919
1,13.717808,1,25.8,139,13.353346,1008.951,49.6,3000,47,NA,31.8,1,160,58,1,170,1,2,2,1,1,1,2,1,1,1,1,2,1,1,3,2,2,NA,4,1,4,0,0,0,0,4,3,0,1,1,3,1,NA,NA,2,4,-3.26349608583818,-1.83521036709042,-3.12658062417464,-3.48253749813475
1,13.931507,1,55.85,174.2,18.404621,1332.473,56.2,3600,46,NA,34.7,1,161,81,1,184,1,3,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,NA,4,1,3,0,0,0,0,4,4,1,1,0,3,1,1,NA,1,7,1.40366789594545,0.0717541324462437,0.834423730782999,0.573730589932174
1,12.271233,1,38.7,146.8,17.958037,1219.269,53.6,3460,50,NA,33.1,1,168,65,1,168,3,4,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,NA,NA,0,3,0,0,0,0,2,3,1,2,0,4,1,2,NA,2,3,-0.968608381116895,-0.0456989823366207,-0.218755458187918,-0.675100393670021
1,16.558904,2,40.3,148.6,18.250192,974.436,51.1,3050,46,33,25.3,1,164,67,1,172,1,1,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,3,1,3,0,1,0,1,3,2,0,0,0,0,0,2,NA,2,4,-2.46432685999805,-0.74130992786839,-1.89697049013919,-2.04852180634719
1,13.189041,2,49.5,158.2,19.778449,1210.968,55.7,3000,48,NA,25.5,1,164,68,1,170,2,2,1,1,1,0,2,1,0,0,1,1,1,1,3,2,2,NA,5,1,4,0,0,0,0,4,5,0,0,0,0,0,NA,NA,NA,4,-0.199894690247928,0.45949798052023,0.779520996335225,0.499939866929365
1,16.29589,2,50.15,162.1,19.08556,1281.936,56.4,3900,50,34,20.9,1,168,82,1,191,1,2,2,1,1,1,2,1,1,1,1,3,2,0,2,1,2,NA,3,1,3,0,0,0,0,3,3,1,2,0,0,0,2,NA,2,4,-0.409076497262229,-0.393898584002715,1.94024177621225,1.15698147726587
1,15.035616,1,64,179.6,19.841171,1267.61,59,3900,52,NA,38.1,1,168,90,1,180,1,3,2,1,1,1,2,1,1,1,1,1,1,1,3,2,2,NA,4,1,4,0,0,0,0,3,2,0,0,0,0,1,1,NA,1,4,1.00995607460823,0.0398083191344884,-0.458955139830063,1.74311163617669
1,15.520548,1,44.05,160.9,17.015073,1195.421,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,4,1,4,0,0,0,0,2,1,3,2,1,4,0,2,NA,9,11,-1.83414291867716,-1.21730077175302,-1.50696512658121,0.106656693480174
1,14.99726,2,48.4,160.7,18.7419,1064.118,54.3,3400,56,NA,26.6,1,167,55,NA,NA,0,1,1,0,1,0,2,0,0,0,3,NA,NA,NA,3,2,2,NA,3,1,3,0,0,0,0,3.5,3,0,1,1,NA,1,1,NA,3,2,-0.627045265040274,-0.422023742458567,-1.26020417787805,-0.716425620470316
1,16.641096,1,62.6,173.3,20.843815,1359.984,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,1,0,0,0,1,NA,NA,NA,2,1,2,NA,2,1,4,0,0,0,0,4,3,1,2,0,4,1,NA,NA,5,NA,-0.272636240951921,0.28975050201005,0.54136184346164,0.0440820921056636
1,12.794521,2,44.9,164.4,16.612795,1061.172,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05543645140773,-0.663663124340537,-0.987749882045374,-0.463572964707265
1,12.709589,2,48.5,153.7,20.530239,1222.8,56.5,4250,50,NA,33.3,1,175,58,1,178,2,3,2,1,1,1,2,1,1,1,1,4,2,0,4,2,2,NA,4,1,2,0,0,0,0,4,5,0,0,NA,0,0,2,NA,2,5,-0.526624986266808,0.890624331555184,1.11968155663254,1.22268963551309
1,13.706849,1,46.6,158.8,18.479275,1223.938,54.1,3500,49,34,39,1,160,52,1,173,0,1,0,0,0,0,1,0,0,0,1,2,1,1,3,2,2,NA,3,1,4,0,0,0,0,3,1,0,0,1,0,0,1,NA,1,2,-0.493097712480978,0.15852801767889,-0.449806134712646,-0.658619225625875
1,15.205479,1,47.75,167,17.121446,1151.749,52.6,3950,51,NA,23.7,1,164,47,1,176,1,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,NA,2,1,2,0,0,0,0,4,3,1,2,0,0,1,2,NA,2,4,-0.846987838470811,-1.09150181173437,-1.96658729964086,-2.33137578660348
1,13.830137,1,35.65,153.6,15.11044,1153.832,53.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35114829535933,-1.17820600844498,-1.35555071658482,-0.826672258922062
1,17.115068,2,59.5,169.6,20.685464,1110.444,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824658982096557,0.158784300527112,0.0292649843409614,0.968168500239896
1,13.50411,2,34.05,160.2,13.267592,952.764,50.5,4150,54,36,28.3,1,170,70,1,182,1,2,2,1,1,1,2,1,1,1,1,4,2,0,6,3,3,NA,4,1,3,0,0,0,0,3,3,0,0,0,0,0,1,NA,1,4,-0.0904667272238846,-2.17145522390129,-2.59862583485128,-2.89891704449335
1,12.273973,1,34.6,147.1,15.990084,1178.254,54.8,3450,49,36,34.5,1,160,60,1,170,1,2,2,1,1,1,2,1,1,1,1,4,2,0,3,2,2,NA,3,1,3,0,0,0,0,3,3,0,0,1,2,1,2,NA,1,4,-0.928610195088665,-0.809861791856896,-0.729007924242111,0.0768116732142447
1,13.715068,1,47.35,162.7,17.887304,1214.6,55.2,3800,51,NA,31.7,1,168,65,1,168,1,3,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,NA,4,1,3,0,1,0,0,4,4,0,1,0,3,1,2,NA,2,3,0.0415487840698615,-0.0730805775906923,-0.568063009043816,0.0281827410322128
1,15.728767,1,46.4,160,18.125,1135.156,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0223527858821,-0.807653718691644,-2.28280712438547,-2.10232173900449
1,14.120548,1,46,160.8,17.790401,1264.45,54.4,NA,NA,NA,40.6,1,NA,NA,1,NA,2,2,0,0,0,0,1,0,0,0,3,NA,NA,NA,4,2,2,NA,5,1,4,0,0,0,0,3,3,3,2,0,NA,0,2,NA,3,4,-0.691568652328876,-0.24220637931536,-0.0819253502098868,-0.64675964657722
1,14.134247,1,61.2,170.2,21.126731,1397.91,58.4,NA,NA,NA,NA,1,NA,NA,1,NA,0,2,2,1,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,5,1,4,0,0,0,0,3,1,0,1,0,1,0,1,NA,2,5,0.601154305021639,1.04765588993211,1.57240322657353,1.85287647704778
1,13.958904,1,41.4,158,16.583881,1212.014,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.885617875107343,-0.644979789873372,-0.673133445128348,-0.315857810714321
1,14.254795,2,50.55,162.8,19.072708,1195.212,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0791470986747926,-0.159156146356116,0.415967802066057,-0.262254798076243
1,15.10411,2,46.2,152.8,19.787698,1106.508,53.6,NA,NA,NA,NA,NA,NA,NA,1,168,0,2,1,0,1,0,2,0,0,0,1,3,2,0,3,2,2,NA,4,1,1,0,0,0,0,4,2,0,0,NA,0,0,2,NA,NA,2,-1.86719030141531,-0.0273388465874805,-0.706626029934984,-1.14552135858888
1,11.515068,1,43.3,154.5,18.139735,1291.961,55.9,3610,51,NA,19.5,1,168,75,1,NA,2,2,1,1,1,0,2,1,0,0,1,2,1,1,3,2,2,NA,3,1,2,0,0,0,0,3,3,0,0,1,4,1,4,NA,3,6,0.542982161614351,-0.0807372032235311,0.668101043803704,0.750742067388872
1,12.241096,2,30.85,137,16.436678,1060.182,52.8,NA,NA,NA,24.4,1,NA,NA,1,NA,3,3,2,1,1,1,2,1,1,1,1,2,1,1,3,2,2,NA,5,1,4,0,0,0,0,4,4,0,0,0,4,1,2,NA,4,6,-2.62640278011642,-0.535029282668103,-0.723612550053104,-0.860289412222185
1,11.769863,2,29.5,131.4,17.085641,1155.78,54.4,NA,NA,NA,NA,1,NA,NA,2,NA,4,3,2,1,1,1,2,1,1,1,1,1,1,1,4,2,2,NA,3,1,2,0,0,0,0,4,5,0,0,0,3,1,1,NA,5,7,-2.80992958245686,-0.0655401098457298,0.847306911017787,0.515424810194433
1,12.263014,1,35.7,141.8,17.754799,1141.405,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66001216628091,-0.125999964172882,-1.18689078725624,-0.925236092404519
1,11.712329,1,54.05,156.9,21.955828,1280.037,55.7,3600,50,NA,25.2,1,168,94,1,178,5,2,2,1,1,1,2,1,1,1,1,2,1,1,4,2,2,NA,4,1,3,0,0,0,0,4,2,0,0.5,0,0,0,3,NA,6,8,0.766066993672277,1.42044852489098,0.529036840357846,0.635766521607855
1,12.69589,2,33.6,147,15.549077,1121.298,50.2,3450,48,35,24.5,1,165,NA,NA,NA,7,3,0,0,0,0,1,0,0,0,3,3,2,0,3,2,2,NA,1.5,1,0,1,1,2,0,4,3,0,0,0,NA,1,3,NA,8,9,-1.54973023916369,-1.0481850600698,-0.173431824612263,-2.7551347330737
1,12.860274,2,34.85,144.2,16.759932,1125.234,53.8,3400,53,NA,17.9,1,146,70,3,183,1,1,2,1,1,1,2,1,1,1,1,3,2,0,3,2,2,NA,4,1,0,0,0,0,0,3,4,0,0,1,4,0,2,NA,2,4,-2.11720970657078,-0.625661728629325,-0.196409334774832,-0.558565454244815
1,11.690411,1,44.05,156.5,17.985281,1289.375,55.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722611634708988,-0.124646489549507,0.644163702813335,0.69726053313472
